song	step	measured	harness_commit	verb	exit	fact	value
carry_it_over.txt	1	2026-08-24	34149de-WORKING	screen	0	pair:freight~strait	CLEAN
carry_it_over.txt	1	2026-08-24	34149de-WORKING	screen	0	banned	0
carry_it_over.txt	1	2026-08-24	34149de-WORKING	screen	0	refused	0
carry_it_over.txt	1	2026-08-24	34149de-WORKING	screen	0	clean_or_non_rhyme	1
carry_it_over.txt	2	2026-08-24	34149de-WORKING	screen	0	pair:weigh~grey	CLEAN
carry_it_over.txt	2	2026-08-24	34149de-WORKING	screen	0	pair:weigh~prey	CLEAN
carry_it_over.txt	2	2026-08-24	34149de-WORKING	screen	0	pair:weigh~sleigh	BANNED: HOMEOTELEUTON
carry_it_over.txt	2	2026-08-24	34149de-WORKING	screen	0	pair:grey~prey	BANNED: HOMEOTELEUTON
carry_it_over.txt	2	2026-08-24	34149de-WORKING	screen	0	pair:grey~sleigh	CLEAN
carry_it_over.txt	2	2026-08-24	34149de-WORKING	screen	0	pair:prey~sleigh	CLEAN
carry_it_over.txt	2	2026-08-24	34149de-WORKING	screen	0	banned	2
carry_it_over.txt	2	2026-08-24	34149de-WORKING	screen	0	refused	0
carry_it_over.txt	2	2026-08-24	34149de-WORKING	screen	0	clean_or_non_rhyme	4
carry_it_over.txt	3	2026-08-24	34149de-WORKING	screen	0	pair:rust~dust	BANNED: HOMEOTELEUTON
carry_it_over.txt	3	2026-08-24	34149de-WORKING	screen	0	pair:rust~bust	BANNED: HOMEOTELEUTON
carry_it_over.txt	3	2026-08-24	34149de-WORKING	screen	0	pair:rust~cussed	CLEAN
carry_it_over.txt	3	2026-08-24	34149de-WORKING	screen	0	pair:dust~bust	BANNED: HOMEOTELEUTON
carry_it_over.txt	3	2026-08-24	34149de-WORKING	screen	0	pair:dust~cussed	CLEAN
carry_it_over.txt	3	2026-08-24	34149de-WORKING	screen	0	pair:bust~cussed	CLEAN
carry_it_over.txt	3	2026-08-24	34149de-WORKING	screen	0	banned	3
carry_it_over.txt	3	2026-08-24	34149de-WORKING	screen	0	refused	0
carry_it_over.txt	3	2026-08-24	34149de-WORKING	screen	0	clean_or_non_rhyme	3
carry_it_over.txt	4	2026-08-24	34149de-WORKING	screen	0	pair:tide~sighed	CLEAN
carry_it_over.txt	4	2026-08-24	34149de-WORKING	screen	0	pair:tide~dyed	BANNED: MODAL_RHYME
carry_it_over.txt	4	2026-08-24	34149de-WORKING	screen	0	pair:tide~wide	BANNED: HOMEOTELEUTON
carry_it_over.txt	4	2026-08-24	34149de-WORKING	screen	0	pair:sighed~dyed	CLEAN
carry_it_over.txt	4	2026-08-24	34149de-WORKING	screen	0	pair:sighed~wide	CLEAN
carry_it_over.txt	4	2026-08-24	34149de-WORKING	screen	0	pair:dyed~wide	CLEAN
carry_it_over.txt	4	2026-08-24	34149de-WORKING	screen	0	banned	2
carry_it_over.txt	4	2026-08-24	34149de-WORKING	screen	0	refused	0
carry_it_over.txt	4	2026-08-24	34149de-WORKING	screen	0	clean_or_non_rhyme	4
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	pair:oar~shore	BANNED: MODAL_RHYME
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	pair:oar~soar	BANNED: HOMEOTELEUTON
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	pair:oar~war	BANNED: MODAL_RHYME
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	pair:oar~door	BANNED: MODAL_RHYME
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	pair:shore~soar	BANNED: MODAL_RHYME
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	pair:shore~war	BANNED: MODAL_RHYME
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	pair:shore~door	BANNED: MODAL_RHYME
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	pair:soar~war	CLEAN
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	pair:soar~door	CLEAN
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	pair:war~door	CLEAN
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	banned	7
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	refused	0
carry_it_over.txt	5	2026-08-24	34149de-WORKING	screen	0	clean_or_non_rhyme	3
carry_it_over.txt	6	2026-08-24	34149de-WORKING	screen	0	pair:torn~borne	BANNED: MODAL_RHYME
carry_it_over.txt	6	2026-08-24	34149de-WORKING	screen	0	pair:torn~mourn	BANNED: MODAL_RHYME
carry_it_over.txt	6	2026-08-24	34149de-WORKING	screen	0	pair:borne~mourn	CLEAN
carry_it_over.txt	6	2026-08-24	34149de-WORKING	screen	0	banned	2
carry_it_over.txt	6	2026-08-24	34149de-WORKING	screen	0	refused	0
carry_it_over.txt	6	2026-08-24	34149de-WORKING	screen	0	clean_or_non_rhyme	1
carry_it_over.txt	7	2026-08-24	34149de-WORKING	screen	0	pair:spark~arc	CLEAN
carry_it_over.txt	7	2026-08-24	34149de-WORKING	screen	0	pair:spark~hark	BANNED: HOMEOTELEUTON
carry_it_over.txt	7	2026-08-24	34149de-WORKING	screen	0	pair:spark~lark	BANNED: HOMEOTELEUTON
carry_it_over.txt	7	2026-08-24	34149de-WORKING	screen	0	pair:arc~hark	CLEAN
carry_it_over.txt	7	2026-08-24	34149de-WORKING	screen	0	pair:arc~lark	CLEAN
carry_it_over.txt	7	2026-08-24	34149de-WORKING	screen	0	pair:hark~lark	BANNED: HOMEOTELEUTON
carry_it_over.txt	7	2026-08-24	34149de-WORKING	screen	0	banned	3
carry_it_over.txt	7	2026-08-24	34149de-WORKING	screen	0	refused	0
carry_it_over.txt	7	2026-08-24	34149de-WORKING	screen	0	clean_or_non_rhyme	3
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:cold~rolled	BANNED: MODAL_RHYME
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:cold~tolled	BANNED: MODAL_RHYME
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:cold~hauled	BANNED: MODAL_RHYME
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:cold~bowled	BANNED: MODAL_RHYME
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:cold~scrolled	REFUSED — CMUdict has no pronunciation for the end word 'scrolled'
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:rolled~tolled	BANNED: HOMEOTELEUTON
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:rolled~hauled	BANNED: HOMEOTELEUTON
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:rolled~bowled	BANNED: HOMEOTELEUTON
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:rolled~scrolled	REFUSED — CMUdict has no pronunciation for the end word 'scrolled'
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:tolled~hauled	BANNED: HOMEOTELEUTON
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:tolled~bowled	BANNED: HOMEOTELEUTON
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:tolled~scrolled	REFUSED — CMUdict has no pronunciation for the end word 'scrolled'
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:hauled~bowled	BANNED: HOMEOTELEUTON
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:hauled~scrolled	REFUSED — CMUdict has no pronunciation for the end word 'scrolled'
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	pair:bowled~scrolled	REFUSED — CMUdict has no pronunciation for the end word 'scrolled'
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	banned	10
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	refused	5
carry_it_over.txt	8	2026-08-24	34149de-WORKING	screen	0	clean_or_non_rhyme	0
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:name~came	BANNED: HOMEOTELEUTON
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:name~blame	BANNED: HOMEOTELEUTON
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:name~shame	BANNED: HOMEOTELEUTON
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:name~claim	BANNED: MODAL_RHYME
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:name~flame	BANNED: HOMEOTELEUTON
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:came~blame	BANNED: HOMEOTELEUTON
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:came~shame	BANNED: HOMEOTELEUTON
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:came~claim	BANNED: MODAL_RHYME
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:came~flame	BANNED: HOMEOTELEUTON
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:blame~shame	BANNED: HOMEOTELEUTON
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:blame~claim	BANNED: MODAL_RHYME
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:blame~flame	BANNED: HOMEOTELEUTON
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:shame~claim	BANNED: MODAL_RHYME
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:shame~flame	BANNED: HOMEOTELEUTON
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	pair:claim~flame	BANNED: MODAL_RHYME
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	banned	15
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	refused	0
carry_it_over.txt	9	2026-08-24	34149de-WORKING	screen	0	clean_or_non_rhyme	0
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:bell~knell	BANNED: HOMEOTELEUTON
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:bell~quell	CLEAN
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:bell~gel	CLEAN
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:bell~swell	BANNED: HOMEOTELEUTON
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:bell~shell	BANNED: HOMEOTELEUTON
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:knell~quell	CLEAN
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:knell~gel	CLEAN
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:knell~swell	BANNED: HOMEOTELEUTON
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:knell~shell	BANNED: HOMEOTELEUTON
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:quell~gel	CLEAN
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:quell~swell	BANNED: MODAL_RHYME
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:quell~shell	BANNED: MODAL_RHYME
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:gel~swell	CLEAN
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:gel~shell	CLEAN
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	pair:swell~shell	BANNED: HOMEOTELEUTON
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	banned	8
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	refused	0
carry_it_over.txt	10	2026-08-24	34149de-WORKING	screen	0	clean_or_non_rhyme	7
carry_it_over.txt	11	2026-08-24	34149de-WORKING	screen	0	pair:year~here	CLEAN
carry_it_over.txt	11	2026-08-24	34149de-WORKING	screen	0	pair:year~near	BANNED: MODAL_RHYME
carry_it_over.txt	11	2026-08-24	34149de-WORKING	screen	0	pair:year~fear	BANNED: MODAL_RHYME
carry_it_over.txt	11	2026-08-24	34149de-WORKING	screen	0	pair:year~clear	BANNED: MODAL_RHYME
carry_it_over.txt	11	2026-08-24	34149de-WORKING	screen	0	pair:year~sheer	CLEAN
carry_it_over.txt	11	2026-08-24	34149de-WORKING	screen	0	pair:here~near	CLEAN
carry_it_over.txt	11	2026-08-24	34149de-WORKING	screen	0	pair:here~fear	CLEAN
carry_it_over.txt	11	2026-08-24	34149de-WORKING	screen	0	pair:here~clear	CLEAN
